Image name, Organoid label, area, perimeter
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 5, 924, 128.95331880577405
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 6, 833, 108.22539674441617
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 7, 1402, 145.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 8, 411, 73.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 9, 1237, 131.7401153701776
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 10, 885, 109.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 11, 469, 83.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 12, 614, 91.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 13, 572, 89.25483399593904
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 14, 1386, 137.78174593052023
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 15, 644, 95.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 17, 362, 69.45584412271572
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 18, 319, 63.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 19, 122, 41.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 20, 105, 35.55634918610404
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 21, 181, 48.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 22, 311, 63.94112549695428
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 24, 122, 38.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 26, 132, 41.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 28, 382, 73.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 31, 206, 53.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 33, 121, 41.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_13, 34, 470, 89.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 1, 514, 86.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 2, 2349, 186.16652224137047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 3, 549, 113.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 4, 712, 97.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 5, 1844, 162.16042558696057
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 6, 689, 118.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 7, 753, 102.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 8, 1359, 145.1543289325507
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 9, 386, 71.94112549695427
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 10, 1341, 136.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 11, 407, 73.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 12, 947, 113.1543289325507
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 13, 524, 84.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 14, 561, 88.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 15, 1635, 154.8528137423857
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 16, 703, 99.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 17, 499, 92.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 19, 441, 79.4558441227157
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 21, 341, 66.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 23, 185, 48.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 25, 121, 37.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 27, 455, 78.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 31, 543, 88.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 32, 191, 48.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_14, 34, 186, 50.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 1, 521, 88.08326112068524
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 2, 2591, 192.99494936611666
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 3, 538, 111.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 4, 2060, 174.50966799187808
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 5, 756, 102.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 6, 1291, 144.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 7, 438, 76.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 8, 1478, 146.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 9, 412, 73.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 10, 915, 112.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 11, 445, 77.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 12, 657, 94.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 13, 1789, 166.50966799187808
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 14, 702, 99.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 16, 445, 81.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 17, 298, 63.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 19, 185, 48.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 21, 634, 95.25483399593904
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 23, 104, 35.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 25, 704, 109.05382386916239
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 29, 398, 76.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 30, 188, 49.4558441227157
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 32, 259, 57.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_15, 33, 445, 86.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 1, 3600, 259.5218613006978
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 2, 2052, 172.50966799187808
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 3, 663, 98.66904755831214
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 4, 1448, 157.36753236814712
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 5, 898, 112.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 6, 537, 83.84062043356595
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 7, 1572, 148.22539674441617
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 8, 423, 74.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 9, 800, 104.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 10, 472, 78.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 11, 592, 89.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 12, 1881, 161.92388155425118
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 13, 470, 79.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 15, 413, 73.79898987322333
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 17, 376, 71.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 18, 372, 71.94112549695429
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 20, 144, 44.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 21, 316, 63.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 22, 386, 73.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 26, 558, 101.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 27, 231, 55.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 29, 381, 71.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 30, 178, 47.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 32, 117, 39.55634918610404
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_16, 33, 501, 91.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 1, 418, 74.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 2, 524, 83.01219330881976
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 3, 421, 76.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 4, 3654, 256.45079348883235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 5, 2050, 174.3380951166243
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 6, 889, 110.8111831820431
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 7, 1307, 140.12489168102786
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 8, 552, 86.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 9, 1617, 149.53910524340094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 10, 608, 90.66904755831214
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 11, 898, 111.98275605729688
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 12, 556, 87.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 13, 627, 92.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 14, 2062, 166.8528137423857
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 15, 508, 81.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 21, 348, 67.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 22, 206, 50.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 23, 442, 76.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 25, 121, 38.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 27, 590, 123.78174593052023
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 28, 805, 104.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 29, 308, 65.698484809835
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 31, 101, 36.97056274847714
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 32, 213, 77.01219330881976
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 33, 223, 53.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 34, 159, 44.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 35, 162, 46.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_17, 36, 490, 91.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 1, 462, 77.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 2, 519, 84.66904755831214
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 3, 2690, 198.65180361560903
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 4, 950, 115.53910524340094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 5, 2147, 178.7523086789974
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 6, 1415, 142.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 7, 855, 110.22539674441617
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 8, 490, 80.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 9, 1592, 153.19595949289334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 10, 896, 109.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 11, 687, 96.9116882454314
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 12, 608, 90.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 13, 2164, 174.50966799187808
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 14, 696, 98.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 16, 481, 81.94112549695427
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 17, 230, 58.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 20, 323, 64.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 21, 250, 58.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 22, 361, 69.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 26, 636, 116.95331880577405
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 27, 794, 108.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 28, 288, 61.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 30, 625, 96.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 32, 302, 66.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 33, 196, 50.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 34, 228, 55.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 35, 130, 42.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_18, 36, 417, 85.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 1, 475, 77.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 2, 577, 89.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 3, 3618, 251.96551211459376
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 4, 2301, 180.8528137423857
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 5, 912, 110.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 6, 1544, 149.78174593052023
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 7, 471, 77.94112549695427
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 8, 1549, 156.12489168102786
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 9, 703, 102.66904755831213
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 10, 882, 109.98275605729688
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 11, 735, 98.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 12, 859, 108.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 13, 2382, 180.50966799187808
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 14, 847, 107.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 16, 580, 93.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 21, 251, 58.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 22, 232, 55.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 26, 120, 38.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 28, 973, 116.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 29, 550, 88.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 30, 247, 56.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 33, 283, 63.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 35, 247, 57.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 36, 243, 59.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_19, 37, 463, 86.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 1, 659, 98.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 2, 484, 81.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 3, 742, 104.22539674441619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 4, 2695, 197.82337649086284
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 5, 1165, 127.19595949289331
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 6, 2525, 190.7523086789974
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 7, 972, 116.22539674441619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 8, 911, 149.88225099390854
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 9, 644, 103.94112549695427
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 10, 516, 84.66904755831213
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 11, 1537, 150.61017305526642
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 12, 1002, 116.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 13, 458, 78.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 14, 774, 101.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 15, 833, 107.98275605729691
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 16, 2351, 179.6812408671319
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 17, 854, 107.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 21, 310, 63.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 22, 207, 53.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 23, 382, 81.25483399593904
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 25, 173, 47.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 27, 968, 116.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 28, 581, 95.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 29, 301, 62.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 31, 640, 96.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 32, 131, 40.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 34, 263, 60.526911934581186
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 35, 213, 56.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 36, 109, 39.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 37, 370, 72.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_20, 38, 519, 91.59797974644665
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 1, 421, 74.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 2, 458, 77.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 3, 693, 99.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 4, 3279, 218.89444430272832
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 5, 337, 65.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 6, 1294, 144.02438661763952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 8, 2519, 187.09545442950497
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 9, 1551, 147.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 10, 1059, 121.05382386916237
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 11, 474, 79.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 12, 1814, 163.19595949289334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 13, 1080, 121.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 14, 523, 83.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 15, 902, 110.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 16, 1029, 118.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 17, 2466, 184.75230867899737
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 18, 674, 96.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 19, 610, 100.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 21, 119, 49.55634918610404
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 23, 127, 42.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 24, 322, 74.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 25, 544, 90.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 27, 199, 51.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 29, 844, 108.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 30, 620, 100.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 31, 136, 42.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 32, 102, 34.970562748477136
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 33, 539, 88.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 34, 183, 50.526911934581186
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 37, 188, 48.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 38, 289, 61.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_21, 40, 134, 42.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 1, 459, 78.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 2, 639, 95.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 3, 3294, 219.89444430272832
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 4, 1322, 138.95331880577405
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 5, 2517, 188.99494936611666
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 6, 838, 107.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 7, 1482, 145.53910524340094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 8, 1054, 119.05382386916237
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 9, 478, 80.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 10, 1682, 152.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 11, 994, 117.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 12, 493, 88.66904755831214
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 13, 966, 114.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 14, 1022, 117.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 15, 2546, 187.33809511662426
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 16, 721, 98.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 17, 772, 112.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 19, 168, 63.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 20, 401, 72.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 21, 280, 66.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 22, 100, 38.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 23, 314, 65.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 24, 276, 62.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 25, 230, 57.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 27, 172, 46.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 29, 314, 74.08326112068524
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 30, 128, 42.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 32, 651, 102.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 33, 186, 48.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 35, 165, 45.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 36, 308, 65.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_22, 37, 160, 47.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 1, 609, 91.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 2, 3216, 216.65180361560903
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 3, 1329, 139.53910524340094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 4, 2710, 197.82337649086284
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 5, 1117, 123.1543289325507
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 6, 1534, 148.12489168102786
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 7, 1065, 124.12489168102783
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 8, 599, 90.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 9, 1793, 159.36753236814712
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 10, 1058, 119.98275605729688
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 11, 930, 111.7401153701776
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 12, 923, 112.22539674441617
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 13, 2623, 192.99494936611666
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 14, 833, 106.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 15, 829, 117.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 19, 563, 90.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 24, 132, 47.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 28, 406, 73.84062043356595
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 30, 163, 46.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 31, 277, 63.94112549695428
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 33, 203, 50.8700576850888
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 35, 106, 36.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 37, 745, 106.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 38, 120, 38.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 39, 334, 73.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 41, 188, 48.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 42, 316, 65.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_23, 43, 151, 46.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 1, 615, 92.91168824543142
