1.418871479999999963e+01 9.562109199999998310e+00 8.333381600000000944e+00 5.759231599999999673e+00 6.274061599999999572e+00 7.475331599999999632e+00 6.102451599999999310e+00 3.905843599999999860e+00 6.425078399999999412e+00 7.502789200000000491e+00 2.553556799999999960e+00 1.571947599999999889e+00 nan 1.070846399999999976e+00 2.320167199999999763e+00 3.425335599999999925e+00 1.311100399999999944e+00 2.677115999999999829e+00 2.601607599999999909e+00 nan 1.427795200000000042e+00 7.413551999999999920e-01 nan 1.880845599999999784e+00 1.063981999999999983e+00 7.001688000000000356e-01 4.125504399999999627e+00 nan 1.867116800000000021e+00 nan 8.511855999999999867e-01 8.511855999999999867e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.537625599999999970e+01 1.147727680000000028e+01 9.136516399999999649e+00 6.109315999999999747e+00 6.280925999999999121e+00 8.093127599999998978e+00 5.958299199999999907e+00 4.770757999999999832e+00 5.505248800000000386e+00 8.758974399999999605e+00 2.814404000000000128e+00 1.619998399999999839e+00 nan 1.070846399999999976e+00 2.354489200000000171e+00 2.848726000000000091e+00 1.489574799999999977e+00 2.244658800000000287e+00 2.848726000000000091e+00 nan 1.661184800000000017e+00 9.335584000000000104e-01 nan 2.169150399999999923e+00 1.448388400000000020e+00 7.001688000000000356e-01 4.516775199999999657e+00 nan 8.237279999999999047e-01 nan 8.511855999999999867e-01 8.511855999999999867e-01 7.070331999999999173e-01 2.814404000000000128e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.674227159999999870e+01 1.229414039999999986e+01 9.877871600000000640e+00 6.157366800000000140e+00 7.509653600000000040e+00 7.839144799999999691e+00 5.875926399999999994e+00 3.535165999999999809e+00 3.233132400000000128e+00 9.479736400000000174e+00 2.546692399999999967e+00 1.853387999999999813e+00 nan 1.091439599999999954e+00 2.450590800000000069e+00 3.246861199999999670e+00 1.791608399999999879e+00 2.780081999999999720e+00 3.068386799999999859e+00 nan 1.963218399999999919e+00 1.050253199999999776e+00 nan 2.196608000000000338e+00 1.777879599999999893e+00 7.001688000000000356e-01 5.354231999999999658e+00 nan 2.574149999999999938e+00 nan 8.511855999999999867e-01 8.511855999999999867e-01 7.756771999999999556e-01 2.814404000000000128e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.644023800000000080e+01 1.258930959999999999e+01 9.623888800000001353e+00 5.718045199999999717e+00 6.342705600000000388e+00 8.491262800000001221e+00 6.074993999999999339e+00 4.214741599999999977e+00 3.926436799999999838e+00 9.514058399999999693e+00 3.088979999999999837e+00 1.242456400000000016e+00 nan 9.061007999999999285e-01 2.821268400000000121e+00 2.622200799999999887e+00 1.414066399999999835e+00 4.420673599999999759e+00 3.226268000000000136e+00 nan 2.189743599999999901e+00 8.374567999999998902e-01 nan 2.484912800000000033e+00 2.134828399999999959e+00 7.001688000000000356e-01 4.578554800000000036e+00 nan 3.219403600000000143e+00 nan 8.305924000000000085e-01 8.511855999999999867e-01 7.207619999999999028e-01 2.814404000000000128e+00 8.374567999999998902e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.612447560000000024e+01 1.265795359999999903e+01 9.328719600000001222e+00 5.168893199999999410e+00 4.729571599999999876e+00 9.205160400000000465e+00 6.500586799999999776e+00 3.596945600000000187e+00 3.850928399999999918e+00 1.122329399999999922e+01 3.528301599999999816e+00 1.269913999999999987e+00 nan 9.061007999999999285e-01 2.649658399999999858e+00 2.793810799999999706e+00 1.311100399999999944e+00 4.825673199999999774e+00 3.425335599999999925e+00 nan 2.340760400000000185e+00 8.305924000000000085e-01 nan 3.027200399999999902e+00 3.768555599999999561e+00 7.001688000000000356e-01 4.887452800000000153e+00 nan 3.727369200000000049e+00 nan 1.276778399999999980e+00 8.511855999999999867e-01 7.207619999999999028e-01 3.123302000000000245e+00 8.374567999999998902e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.778566040000000115e+01 1.414066399999999923e+01 8.861940399999999940e+00 5.189486399999999833e+00 4.832537599999999323e+00 1.014558319999999902e+01 6.280925999999999121e+00 3.054657999999999873e+00 4.509910799999999220e+00 1.228041159999999898e+01 3.576352399999999765e+00 1.269913999999999987e+00 nan 9.061007999999999285e-01 3.006607199999999924e+00 2.828132799999999669e+00 1.290507199999999965e+00 4.818808800000000225e+00 3.054657999999999873e+00 nan 2.045591200000000054e+00 7.138976000000000210e-01 nan 3.054657999999999873e+00 3.693047200000000085e+00 7.001688000000000356e-01 4.352029599999999832e+00 nan 2.732031199999999771e+00 nan 1.777879599999999893e+00 8.511855999999999867e-01 7.207619999999999028e-01 3.123302000000000245e+00 8.374567999999998902e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.471183999999999870e+01 1.408574879999999929e+01 9.939651200000000131e+00 6.164231200000000577e+00 3.830335199999999940e+00 1.079083679999999923e+01 5.491519999999999513e+00 3.239996799999999677e+00 4.063724800000000137e+00 1.291193640000000009e+01 2.553556799999999960e+00 9.884736000000000633e-01 nan 1.585676400000000097e+00 3.686182800000000093e+00 2.903641200000000033e+00 1.221863200000000038e+00 3.226268000000000136e+00 3.439064399999999910e+00 nan 2.581014399999999931e+00 7.138976000000000210e-01 nan 2.834997199999999662e+00 2.169150399999999923e+00 2.649658399999999858e+00 4.352029599999999832e+00 nan 2.615336400000000339e+00 nan 8.031347999999999265e-01 8.511855999999999867e-01 7.207619999999999028e-01 4.551097200000000065e+00 8.374567999999998902e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.508251759999999919e+01 1.407202000000000019e+01 8.971770799999999824e+00 6.102451599999999310e+00 4.049996000000000151e+00 1.109973480000000023e+01 6.164231200000000577e+00 3.816606399999999955e+00 4.303978799999999438e+00 1.415439280000000011e+01 2.889912399999999604e+00 1.414066399999999835e+00 nan 2.114235199999999981e+00 3.789148799999999984e+00 4.173555200000000021e+00 1.530761199999999933e+00 3.487115199999999859e+00 3.363555999999999990e+00 nan 3.596945600000000187e+00 8.305924000000000085e-01 nan 2.869319200000000070e+00 2.388811200000000134e+00 3.034064799999999895e+00 4.352029599999999832e+00 nan 1.462117200000000006e+00 nan 1.112032799999999932e+00 8.511855999999999867e-01 7.207619999999999028e-01 5.525841999999999921e+00 8.374567999999998902e-01 6.933043999999999318e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.846523600000000087e+01 1.473786679999999905e+01 9.713126000000000815e+00 5.869061999999999557e+00 4.365758399999999817e+00 1.092812479999999908e+01 6.150502399999999703e+00 4.715842799999999002e+00 4.173555200000000021e+00 1.485456159999999848e+01 3.562623599999999779e+00 1.716099999999999959e+00 nan 1.976947200000000127e+00 3.363555999999999990e+00 4.290250000000000341e+00 1.345422399999999907e+00 4.777622400000000269e+00 2.862454800000000077e+00 nan 3.171352800000000194e+00 8.305924000000000085e-01 nan 3.301776399999999612e+00 2.217201199999999872e+00 2.478048400000000040e+00 6.521180000000000199e+00 nan 2.073048800000000025e+00 nan 8.923719999999999430e-01 8.511855999999999867e-01 7.207619999999999028e-01 5.450333599999999556e+00 1.578811999999999882e+00 6.933043999999999318e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.483539920000000123e+01 1.579498439999999881e+01 1.059863359999999943e+01 6.260332800000000475e+00 3.775419999999999998e+00 1.063295559999999895e+01 6.054400799999999805e+00 5.045333999999999541e+00 5.896519599999999528e+00 1.635100080000000133e+01 3.960758800000000246e+00 1.592540800000000090e+00 nan 1.695506799999999981e+00 3.233132400000000128e+00 4.825673199999999774e+00 1.942625199999999941e+00 5.814146799999999615e+00 3.178217200000000187e+00 nan 3.260590000000000099e+00 8.237279999999999047e-01 nan 3.981351999999999780e+00 1.722964400000000174e+00 2.478048400000000040e+00 6.521180000000000199e+00 nan 2.073048800000000025e+00 nan 1.668049200000000010e+00 8.511855999999999867e-01 7.207619999999999028e-01 6.679061200000000476e+00 1.578811999999999882e+00 6.933043999999999318e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.849955800000000039e+01 1.733260999999999896e+01 6.253468400000000038e+00 6.672196800000000039e+00 3.988216399999999773e+00 1.055058280000000082e+01 6.878128799999999821e+00 5.313045599999999702e+00 5.718045199999999717e+00 1.613820439999999934e+01 5.093384799999999935e+00 1.420930799999999827e+00 nan 2.066184400000000032e+00 3.542030400000000245e+00 4.393216000000000676e+00 1.805337199999999864e+00 5.862197599999999120e+00 3.562623599999999779e+00 nan 3.322369600000000034e+00 1.187541199999999852e+00 nan 4.523639599999999206e+00 2.127963999999999967e+00 2.622200799999999887e+00 7.997025999999999968e+00 nan 3.143895199999999779e+00 nan 2.539827999999999975e+00 8.511855999999999867e-01 7.207619999999999028e-01 6.644739200000000068e+00 1.578811999999999882e+00 8.992364000000000468e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.250836759999999614e+01 1.729142359999999812e+01 1.064668439999999983e+01 7.269399599999999850e+00 4.255927999999999933e+00 1.245202160000000013e+01 7.413551999999999254e+00 6.191688799999999659e+00 7.063467600000000068e+00 1.692761040000000250e+01 4.757029199999999847e+00 2.210336799999999879e+00 nan 9.335584000000000104e-01 3.253725599999999663e+00 3.699911600000000078e+00 1.290507199999999965e+00 4.626605599999999541e+00 4.187284000000000006e+00 nan 3.143895199999999779e+00 1.366015599999999885e+00 nan 2.889912399999999604e+00 2.313302799999999770e+00 3.734233600000000042e+00 8.882533600000000362e+00 nan 3.590081200000000194e+00 nan 9.198296000000000250e-01 8.511855999999999867e-01 8.717787999999999649e-01 5.793553600000000081e+00 1.578811999999999882e+00 1.256185200000000002e+00 nan nan 8.168636000000000230e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.261133359999999826e+01 1.727769480000000257e+01 1.017304079999999900e+01 7.235077599999999443e+00 2.155421599999999938e+00 1.154592079999999932e+01 6.823213599999999879e+00 6.631010400000000082e+00 7.015416799999999675e+00 1.747676239999999837e+01 4.386351600000000239e+00 1.894574399999999992e+00 nan 8.786431999999999576e-01 3.281183200000000078e+00 4.468724400000000152e+00 1.132625999999999911e+00 4.949232399999999643e+00 5.299316799999999716e+00 nan 2.752624400000000193e+00 1.180676799999999860e+00 nan 3.150759599999999772e+00 2.155421599999999938e+00 1.578811999999999882e+00 9.074736800000000159e+00 nan 3.384149199999999968e+00 nan 1.098304000000000169e+00 8.511855999999999867e-01 nan 5.752367200000000125e+00 1.922031999999999963e+00 1.276778399999999980e+00 nan nan 1.153219200000000111e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.207591040000000149e+01 1.860252400000000250e+01 1.052998959999999862e+01 7.310585999999999807e+00 2.155421599999999938e+00 1.230786919999999895e+01 7.262535200000000302e+00 6.383891999999999456e+00 6.335841199999999951e+00 1.800532119999999736e+01 4.180419600000000457e+00 1.118897199999999925e+00 nan 7.276264000000000065e-01 4.111775599999999642e+00 5.113978000000000357e+00 1.290507199999999965e+00 5.718045199999999717e+00 5.690587599999999746e+00 nan 9.061007999999999285e-01 1.393473199999999856e+00 nan 3.864657199999999904e+00 2.786946399999999713e+00 1.901438799999999985e+00 9.122787599999998776e+00 nan 2.292709600000000236e+00 nan 1.036524400000000012e+00 8.511855999999999867e-01 nan 7.667534799999999429e+00 1.922031999999999963e+00 8.237279999999999047e-01 nan nan 1.153219200000000111e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.342133280000000184e+01 1.934387919999999994e+01 1.092126039999999954e+01 7.598890800000000390e+00 4.098046799999999656e+00 1.271973320000000029e+01 7.640077199999999458e+00 6.363298799999999922e+00 5.642536800000000241e+00 1.805337199999999953e+01 4.221605999999999526e+00 1.166947999999999874e+00 nan 7.962704000000000448e-01 4.228470399999999962e+00 6.377027599999999019e+00 1.379744400000000093e+00 5.601350400000000285e+00 5.429740400000000022e+00 nan 2.368217999999999712e+00 1.455252800000000013e+00 nan 3.796013199999999976e+00 2.182879199999999908e+00 1.942625199999999941e+00 9.459143199999999752e+00 nan 2.244658800000000287e+00 nan 1.846523600000000043e+00 8.511855999999999867e-01 nan 8.676601599999999692e+00 1.922031999999999963e+00 1.372879999999999878e+00 nan nan 8.923719999999999430e-01 nan 7.894059999999999411e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.475989080000000087e+01 1.965277719999999917e+01 1.196464920000000021e+01 8.202958000000000638e+00 3.912708000000000297e+00 1.292566519999999919e+01 8.923719999999999430e+00 5.882790799999999543e+00 6.431942799999999849e+00 1.338557999999999915e+01 4.784486799999999818e+00 1.427795200000000042e+00 nan 1.194405600000000067e+00 3.720504799999999612e+00 5.711180800000000168e+00 1.331693600000000144e+00 5.107113599999999920e+00 5.422876000000000474e+00 nan 2.244658800000000287e+00 1.544489999999999919e+00 nan 4.551097200000000065e+00 2.079913200000000018e+00 1.722964400000000174e+00 9.129652000000000100e+00 nan 2.738895599999999764e+00 nan 1.846523600000000043e+00 8.511855999999999867e-01 nan 8.889397999999999911e+00 1.922031999999999963e+00 1.729828799999999944e+00 nan nan 1.661184800000000017e+00 nan 9.747447999999999668e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.489717879999999894e+01 1.993421760000000020e+01 1.195092039999999933e+01 7.241941999999999879e+00 3.590081200000000194e+00 1.295312279999999916e+01 8.882533600000000362e+00 6.205417599999999645e+00 6.802620399999999456e+00 1.478591759999999944e+01 5.017876400000000459e+00 3.727369200000000049e+00 nan 1.571947599999999889e+00 3.933301199999999831e+00 4.976689999999999614e+00 1.091439599999999954e+00 4.818808800000000225e+00 5.649401200000000678e+00 nan 1.764150799999999908e+00 1.098304000000000169e+00 nan 4.997283200000000036e+00 2.079913200000000018e+00 2.327031599999999756e+00 9.740583600000000786e+00 nan 2.402540000000000120e+00 nan 1.846523600000000043e+00 8.511855999999999867e-01 nan 9.006092800000001120e+00 1.922031999999999963e+00 1.530761199999999933e+00 nan nan 1.482710399999999984e+00 nan 1.297371599999999958e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.473929759999999689e+01 1.977633640000000170e+01 1.167634439999999962e+01 7.379229999999999734e+00 3.590081200000000194e+00 1.335812240000000095e+01 8.175500400000000667e+00 6.665332400000000490e+00 6.939908400000000199e+00 1.646769559999999899e+01 5.011012000000000022e+00 1.626862799999999831e+00 nan 1.448388400000000020e+00 4.386351600000000239e+00 1.990675999999999890e+00 1.063981999999999983e+00 5.992621199999999426e+00 6.404485199999999878e+00 nan 1.585676400000000097e+00 1.194405600000000067e+00 nan 4.859995200000000182e+00 2.258387599999999829e+00 8.649143999999999721e-01 9.486600799999999722e+00 nan 1.970082799999999912e+00 nan 1.571947599999999889e+00 8.511855999999999867e-01 nan 8.594228799999999779e+00 1.922031999999999963e+00 1.674913599999999780e+00 nan nan 1.819066000000000072e+00 nan 1.098304000000000169e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.779395560000000032e+01 1.866430360000000022e+01 1.127820919999999916e+01 8.937448800000000304e+00 3.590081200000000194e+00 1.444269759999999891e+01 8.841347199999999518e+00 6.617281600000000097e+00 8.985499599999998921e+00 1.848582920000000129e+01 5.237537199999999338e+00 1.716099999999999959e+00 nan 2.079913200000000018e+00 5.258130399999999760e+00 5.697452000000000183e+00 1.331693600000000144e+00 7.015416799999999675e+00 7.461602799999999647e+00 nan 1.558218799999999904e+00 1.544489999999999919e+00 nan 4.008809600000000195e+00 2.924234400000000011e+00 6.809484799999999893e+00 8.148042800000000696e+00 nan 3.205674799999999713e+00 nan 1.976947200000000127e+00 8.511855999999999867e-01 nan 9.919057999999999709e+00 4.118640000000000079e+00 2.045591200000000054e+00 nan nan 2.429997600000000091e+00 nan 1.420930799999999827e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.898149680000000217e+01 1.926837079999999958e+01 1.145668359999999986e+01 9.218889199999999562e+00 1.161456480000000013e+01 1.426422319999999999e+01 9.239482399999998208e+00 5.649401200000000678e+00 8.051941199999999910e+00 2.265938440000000043e+01 5.347367599999999221e+00 1.235591999999999802e+00 nan 2.876183600000000062e+00 5.264994799999999309e+00 6.740840799999999966e+00 1.366015599999999885e+00 6.562366400000000155e+00 7.331179199999999341e+00 nan 1.366015599999999885e+00 1.530761199999999933e+00 nan 5.093384799999999935e+00 3.082115600000000288e+00 3.205674799999999713e+00 nan nan 2.416268799999999661e+00 nan 1.928896399999999955e+00 9.713126000000000815e+00 nan 1.074278600000000061e+01 4.118640000000000079e+00 1.825930400000000065e+00 nan nan 1.036524400000000012e+00 nan 9.747447999999999668e-01 nan 7.138976000000000210e-01 nan nan nan nan nan nan nan nan nan nan nan nan
4.338987240000000156e+01 1.943311639999999940e+01 1.221176759999999994e+01 9.479736400000000174e+00 1.225981840000000034e+01 1.472413799999999817e+01 8.985499599999998921e+00 5.477791199999999527e+00 9.658210799999999097e+00 2.409404399999999669e+01 5.834740000000000038e+00 2.601607599999999909e+00 nan 3.233132400000000128e+00 5.011012000000000022e+00 6.740840799999999966e+00 1.112032799999999932e+00 5.731773999999999702e+00 7.626348399999999472e+00 nan 1.764150799999999908e+00 1.681777999999999995e+00 nan 5.052198399999999978e+00 3.040929199999999888e+00 4.654063199999999512e+00 nan nan 2.992878399999999939e+00 nan 2.230929999999999858e+00 1.931642159999999819e+01 nan 1.160083599999999926e+01 4.118640000000000079e+00 2.388811200000000134e+00 nan nan 1.427795200000000042e+00 nan 1.324829199999999929e+00 nan 7.276264000000000065e-01 8.374567999999998902e-01 nan nan nan nan nan nan nan nan nan nan nan
4.363699079999999952e+01 2.034608159999999799e+01 1.224608959999999946e+01 8.813889599999999547e+00 1.177244600000000041e+01 1.582930640000000011e+01 8.909991200000000333e+00 4.104911199999999205e+00 8.498127199999998993e+00 2.371650200000000197e+01 5.903383999999999965e+00 2.031862400000000068e+00 nan 3.130166400000000237e+00 5.168893199999999410e+00 7.715585599999999822e+00 1.269913999999999987e+00 4.578554800000000036e+00 8.168635999999999342e+00 nan 1.517032399999999948e+00 1.482710399999999984e+00 nan 5.333638800000000124e+00 4.331436399999999409e+00 4.159826400000000035e+00 nan nan 2.766353200000000179e+00 nan 1.928896399999999955e+00 8.148042800000000696e+00 nan 1.125761600000000051e+01 4.118640000000000079e+00 2.766353200000000179e+00 nan nan 1.585676400000000097e+00 nan 1.235591999999999802e+00 nan 7.550839999999999774e-01 1.736693199999999937e+00 nan nan nan nan nan nan nan nan nan nan nan
4.598461559999999793e+01 2.121786039999999929e+01 1.312473280000000031e+01 9.033550399999999314e+00 1.218430999999999997e+01 1.669422080000000008e+01 8.800160800000000449e+00 4.551097200000000065e+00 8.532449199999998513e+00 2.578955080000000066e+01 6.960501599999999733e+00 1.997540399999999883e+00 nan 3.329234000000000027e+00 5.752367200000000125e+00 1.622744159999999880e+01 1.475845999999999991e+00 5.367960799999999644e+00 9.047279199999998411e+00 nan 1.173812400000000089e+00 1.777879599999999893e+00 nan 5.821011200000000052e+00 4.763893600000000284e+00 6.617281600000000097e+00 nan nan 2.622200799999999887e+00 nan 2.786946399999999713e+00 8.148042800000000696e+00 nan 1.150473440000000025e+01 1.441523999999999806e+00 3.301776399999999612e+00 nan nan 2.176014799999999916e+00 nan 1.544489999999999919e+00 nan 7.482195999999999847e-01 3.061522399999999866e+00 nan 8.649143999999999721e-01 nan nan nan nan nan nan nan nan nan
4.074021400000000170e+01 2.265938440000000043e+01 1.292566519999999919e+01 9.246346799999999533e+00 1.258244520000000044e+01 1.729142359999999812e+01 9.314990800000000348e+00 4.997283200000000036e+00 7.722450000000000259e+00 2.656522799999999762e+01 7.001687999999999690e+00 3.782284399999999991e+00 nan 3.741098000000000035e+00 5.127706800000000342e+00 7.914653200000000055e+00 1.688642399999999988e+00 6.658468000000000053e+00 9.658210799999999097e+00 nan 8.580499999999999794e-01 1.832794799999999835e+00 nan 5.958299199999999907e+00 5.148299999999999876e+00 6.603552799999999223e+00 nan nan 2.560421199999999953e+00 nan 3.507708399999999838e+00 1.029659999999999975e+01 nan 1.357778320000000072e+01 3.926436799999999838e+00 3.116437599999999808e+00 nan nan 2.581014399999999931e+00 nan 1.537625599999999926e+00 nan 8.923719999999999430e-01 3.439064399999999910e+00 nan 1.050253199999999776e+00 nan nan nan nan nan nan nan nan nan
